Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
0x4c4c4,33.3333%,2,1,3,1,2,0,0
0x18614,99.892%,2,1849,1851,0,0,2,1849
0x4b980,33.3333%,2,1,3,1,2,0,0
0x4a030,33.3333%,2,1,3,0,1,1,1
0x4a028,60%,2,3,5,0,2,0,3
0x18758,99.6759%,2,615,617,0,1,1,615
0x10d48,93.75%,2,30,32,30,1,1,0
0x1863c,99.892%,2,1849,1851,1849,2,0,0
0x17e28,98.8024%,2,165,167,165,1,1,0
0x4c738,33.3333%,2,1,3,0,1,1,1
0x18950,0%,2,0,2,0,1,1,0
0x51140,96.875%,2,62,64,0,1,1,62
0x18d28,93.75%,2,30,32,30,1,1,0
0x18d2c,0%,1,0,1,0,1,0,0
0x4de20,66.6667%,1,2,3,2,1,0,0
0x18604,99.946%,1,1850,1851,0,0,1,1850
0x10db0,0%,1,0,1,0,1,0,0
0x80000054,0%,1,0,1,0,1,0,0
0x4cdc0,66.6667%,1,2,3,0,1,0,2
0x185e4,99.946%,1,1850,1851,0,0,1,1850
0x4cde8,50%,1,1,2,1,1,0,0
0x4c730,66.6667%,1,2,3,0,0,1,2
0x10dcc,0%,1,0,1,0,1,0,0
0x4cd74,66.6667%,1,2,3,2,1,0,0
0x4c65c,66.6667%,1,2,3,0,0,1,2
0x4caf4,66.6667%,1,2,3,2,1,0,0
0x4c720,66.6667%,1,2,3,2,1,0,0
0x4e380,66.6667%,1,2,3,0,0,1,2
0x4cb68,66.6667%,1,2,3,2,1,0,0
0x4cb5c,66.6667%,1,2,3,0,0,1,2
0x4cb60,66.6667%,1,2,3,0,0,1,2
0x17e20,0%,1,0,1,0,1,0,0
0x501c0,0%,1,0,1,0,1,0,0
0x4ba34,66.6667%,1,2,3,2,1,0,0
0x4b7bc,66.6667%,1,2,3,2,1,0,0
0x4b950,66.6667%,1,2,3,2,1,0,0
0x4b8ac,66.6667%,1,2,3,2,1,0,0
0x4e390,66.6667%,1,2,3,2,1,0,0
0x4a04c,50%,1,1,2,0,0,1,1
0x4b800,66.6667%,1,2,3,2,1,0,0
0x18d3c,0%,1,0,1,0,1,0,0
0x4d3d4,0%,1,0,1,0,1,0,0
0x4dc90,66.6667%,1,2,3,2,1,0,0
0x18988,0%,1,0,1,0,1,0,0
0x800003c8,0%,1,0,1,0,1,0,0
0x11030,0%,1,0,1,0,1,0,0
0x4cda8,50%,1,1,2,0,1,0,1
0x4a010,80%,1,4,5,0,0,1,4
0x4e344,100%,0,3,3,0,0,0,3
0x1821c,100%,0,1,1,0,0,0,1
0x4a000,100%,0,5,5,0,0,0,5
0x4b7d8,100%,0,3,3,0,0,0,3
0x4cd6c,100%,0,3,3,0,0,0,3
0x4b91c,100%,0,3,3,0,0,0,3
0x18784,100%,0,616,616,0,0,0,616
0x4b900,100%,0,3,3,0,0,0,3
0x4e374,100%,0,3,3,0,0,0,3
0x4cb54,100%,0,3,3,0,0,0,3
0x4c750,100%,0,2,2,0,0,0,2
0x50190,100%,0,1,1,0,0,0,1
0x4c744,100%,0,2,2,0,0,0,2
0x4c770,100%,0,2,2,0,0,0,2
0x50144,100%,0,1,1,0,0,0,1
0x1828c,100%,0,1,1,0,0,0,1
0x11280,100%,0,1,1,0,0,0,1
0x18d74,100%,0,1,1,0,0,0,1
0x18aac,100%,0,1,1,0,0,0,1
0x18558,100%,0,1,1,0,0,0,1
0x4a2bc,100%,0,3,3,0,0,0,3
0x4de18,100%,0,3,3,0,0,0,3
0x4a28c,100%,0,3,3,0,0,0,3
0x185cc,100%,0,617,617,0,0,0,617
0x4ba2c,100%,0,3,3,0,0,0,3
0x49998,100%,0,3,3,0,0,0,3
0x4b7f4,100%,0,3,3,0,0,0,3
0x4cdd0,100%,0,2,2,0,0,0,2
0x4b7e8,100%,0,3,3,0,0,0,3
0x4a044,100%,0,2,2,0,0,0,2
0x4a018,100%,0,5,5,0,0,0,5
0x4b7cc,100%,0,3,3,0,0,0,3
0x4c710,100%,0,3,3,0,0,0,3
0x800003e8,100%,0,1,1,0,0,0,1
0x4b938,100%,0,3,3,0,0,0,3
0x4b840,100%,0,3,3,0,0,0,3
0x4c67c,100%,0,3,3,0,0,0,3
0x4dc50,100%,0,3,3,0,0,0,3
0x4c6fc,100%,0,3,3,0,0,0,3
0x4c4b0,100%,0,3,3,0,0,0,3
0x4c784,100%,0,2,2,0,0,0,2
0x4b924,100%,0,3,3,0,0,0,3
0x18294,100%,0,753,753,0,0,0,753
0x4dc88,100%,0,3,3,0,0,0,3
0x5015c,100%,0,1,1,1,0,0,0
0x4b7a4,100%,0,3,3,0,0,0,3
0x4b90c,100%,0,3,3,0,0,0,3
0x80000578,100%,0,1,1,0,0,0,1
0x511f0,100%,0,1,1,0,0,0,1
0x17c34,100%,0,115,115,0,0,0,115
0x17c04,100%,0,115,115,0,0,0,115
0x80000034,100%,0,1,1,0,0,0,1
0x1830c,100%,0,753,753,0,0,0,753
0x4dc4c,100%,0,3,3,0,0,0,3
0x4a038,100%,0,2,2,0,0,0,2
0x4c6dc,100%,0,3,3,0,0,0,3
0x4c718,100%,0,3,3,0,0,0,3
0x4c708,100%,0,3,3,0,0,0,3
0x18580,100%,0,1,1,0,0,0,1
0x18238,100%,0,1,1,0,0,0,1
0x4c6f0,100%,0,3,3,0,0,0,3
0x4c788,100%,0,2,2,0,0,0,2
0x4a2cc,100%,0,3,3,0,0,0,3
0x4c6ec,100%,0,3,3,0,0,0,3
0x18980,100%,0,1,1,0,0,0,1
0x4c6e4,100%,0,3,3,0,0,0,3
0x18648,100%,0,1851,1851,0,0,0,1851
0x4c694,100%,0,3,3,0,0,0,3
0x4c668,100%,0,3,3,0,0,0,3
0x4c4b8,100%,0,3,3,0,0,0,3
0x4de0c,100%,0,3,3,0,0,0,3
0x4c63c,100%,0,3,3,0,0,0,3
0x4c6b4,100%,0,3,3,0,0,0,3
0x4c48c,100%,0,3,3,0,0,0,3
0x4dc7c,100%,0,3,3,0,0,0,3
0x4dc64,100%,0,3,3,0,0,0,3
