Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
0x1c90c,99.8934%,29,27183,27212,0,0,29,27183
0x11cc4,97.8041%,26,1158,1184,573,8,18,585
0x1c9a4,99.9528%,23,48678,48701,0,0,23,48678
0x1c958,99.969%,23,74143,74166,0,0,23,74143
0x11c5c,99.0018%,22,2182,2204,1569,12,10,613
0x1ca40,99.9853%,21,143282,143303,0,3,18,143282
0x1c9f0,99.9539%,20,43340,43360,0,0,20,43340
0x1ca84,99.9589%,20,48688,48708,0,0,20,48688
0x1cad0,99.9905%,17,179313,179330,0,1,16,179313
0x1cbe0,99.3095%,17,2445,2462,0,1,16,2445
0x1cc10,99.3922%,15,2453,2468,2453,11,4,0
0x1203c,97.6974%,14,594,608,494,5,9,100
0x1c8c8,99.9595%,12,29637,29649,0,0,12,29637
0x1cfa0,38.8889%,11,7,18,5,4,7,2
0x1cbbc,99.5536%,11,2453,2464,0,2,9,2453
0x11e80,99.5917%,9,2195,2204,2195,5,4,0
0x11fb8,72%,7,18,25,6,3,4,12
0x1c86c,99.8783%,6,4924,4930,0,0,6,4924
0x12adc,33.3333%,6,3,9,0,5,1,3
0x11198,33.3333%,6,3,9,1,4,2,2
0x11190,33.3333%,6,3,9,3,2,4,0
0x1cbe4,99.7562%,6,2455,2461,0,2,4,2455
0x1ceb8,66.6667%,4,8,12,0,2,2,8
0x1cec8,60%,4,6,10,3,3,1,3
0x1d06c,55.5556%,4,5,9,2,3,1,3
0x4cd6c,0%,4,0,4,0,2,2,0
0x4cba8,0%,3,0,3,0,2,1,0
0x4a030,25%,3,1,4,1,2,1,0
0x4a028,57.1429%,3,4,7,0,3,0,4
0x4b7a4,25%,3,1,4,0,0,3,1
0x4cbd4,33.3333%,2,1,3,1,2,0,0
0x11d10,99.0244%,2,203,205,0,0,2,203
0x1cd4c,60%,2,3,5,0,1,1,3
0x11e20,99.5316%,2,425,427,425,2,0,0
0x4c720,50%,2,2,4,2,2,0,0
0x4c788,33.3333%,2,1,3,1,1,1,0
0x1ce14,33.3333%,2,1,3,0,2,0,1
0x12a48,77.7778%,2,7,9,7,2,0,0
0x1cda0,33.3333%,2,1,3,0,2,0,1
0x4c738,50%,2,2,4,0,1,1,2
0x1ccc4,75%,2,6,8,0,2,0,6
0x11d60,99.2701%,2,272,274,0,0,2,272
0x1cd8c,60%,2,3,5,1,1,1,2
0x1ccd4,66.6667%,2,4,6,0,2,0,4
0x4c4c4,50%,2,2,4,2,2,0,0
0x11da8,97.5%,2,78,80,78,2,0,0
0x4b950,50%,2,2,4,2,2,0,0
0x1cde8,0%,2,0,2,0,0,2,0
0x4a29c,50%,2,2,4,2,1,1,0
0x1ce54,33.3333%,2,1,3,0,2,0,1
0x1ce98,33.3333%,2,1,3,1,0,2,0
0x4cd94,33.3333%,2,1,3,1,1,1,0
0x80000054,0%,1,0,1,0,1,0,0
0x11c64,99.8395%,1,622,623,622,0,1,0
0x4caf4,75%,1,3,4,3,1,0,0
0x4a2cc,75%,1,3,4,0,0,1,3
0x1d01c,80%,1,4,5,4,0,1,0
0x4de0c,75%,1,3,4,0,0,1,3
0x4d0f4,66.6667%,1,2,3,2,1,0,0
0x4c6e4,75%,1,3,4,0,0,1,3
0x4ccd0,50%,1,1,2,1,1,0,0
0x1d03c,0%,1,0,1,0,0,1,0
0x4cb60,75%,1,3,4,0,0,1,3
0x4cdc0,0%,1,0,1,0,1,0,0
0x4c65c,75%,1,3,4,3,1,0,0
0x1cf68,94.4444%,1,17,18,0,0,1,17
0x10a34,88.8889%,1,8,9,0,0,1,8
0x800003c8,0%,1,0,1,0,1,0,0
0x4d3d4,0%,1,0,1,0,1,0,0
0x4cfd0,50%,1,1,2,1,1,0,0
0x11ed8,99.8392%,1,621,622,0,0,1,621
0x4cbcc,66.6667%,1,2,3,0,0,1,2
0x4dc90,75%,1,3,4,3,1,0,0
0x4b7cc,75%,1,3,4,0,0,1,3
0x4a28c,75%,1,3,4,0,0,1,3
0x12b00,75%,1,3,4,3,1,0,0
0x12ab8,88.8889%,1,8,9,0,0,1,8
0x4e344,75%,1,3,4,0,0,1,3
0x4e380,75%,1,3,4,0,0,1,3
0x4cb68,75%,1,3,4,3,1,0,0
0x10a74,88.8889%,1,8,9,8,1,0,0
0x4c744,66.6667%,1,2,3,2,1,0,0
0x4e390,75%,1,3,4,3,1,0,0
0x12abc,88.8889%,1,8,9,8,1,0,0
0x4d0ac,66.6667%,1,2,3,0,0,1,2
0x4b7bc,75%,1,3,4,3,1,0,0
0x4cfa0,50%,1,1,2,1,1,0,0
0x4cd74,50%,1,1,2,0,1,0,1
0x1cd18,83.3333%,1,5,6,0,1,0,5
0x1cecc,75%,1,3,4,0,0,1,3
0x4b800,75%,1,3,4,3,1,0,0
0x1cdd8,66.6667%,1,2,3,0,1,0,2
0x1ce8c,66.6667%,1,2,3,2,1,0,0
0x1d044,0%,1,0,1,0,1,0,0
0x4b7e8,75%,1,3,4,0,0,1,3
0x4b980,75%,1,3,4,3,1,0,0
0x4ba2c,75%,1,3,4,0,0,1,3
0x1cfb0,100%,0,9,9,0,0,0,9
0x4a2bc,100%,0,4,4,0,0,0,4
0x4dc64,100%,0,4,4,0,0,0,4
0x4b7d8,100%,0,4,4,0,0,0,4
0x4ccdc,100%,0,2,2,2,0,0,0
0x4c710,100%,0,4,4,0,0,0,4
0x4cb5c,100%,0,4,4,0,0,0,4
0x4e374,100%,0,4,4,0,0,0,4
0x4cf60,100%,0,2,2,0,0,0,2
0x4c730,100%,0,4,4,0,0,0,4
0x4cb54,100%,0,4,4,0,0,0,4
0x4dc7c,100%,0,4,4,0,0,0,4
0x4c6fc,100%,0,4,4,0,0,0,4
0x1cee0,100%,0,2,2,0,0,0,2
0x4d0c0,100%,0,3,3,0,0,0,3
0x4cda8,100%,0,1,1,0,0,0,1
0x4cd9c,100%,0,1,1,0,0,0,1
0x1cef4,100%,0,1,1,0,0,0,1
0x4c4b0,100%,0,4,4,0,0,0,4
0x1cf04,100%,0,2,2,0,0,0,2
0x1cd04,100%,0,6,6,0,0,0,6
0x4a038,100%,0,1,1,0,0,0,1
0x4a044,100%,0,1,1,0,0,0,1
0x4cbac,100%,0,1,1,0,0,0,1
0x1cc8c,100%,0,10,10,0,0,0,10
0x4b7f4,100%,0,4,4,0,0,0,4
0x4de20,100%,0,4,4,4,0,0,0
0x4de18,100%,0,4,4,0,0,0,4
0x4c770,100%,0,3,3,0,0,0,3
0x4b938,100%,0,4,4,0,0,0,4
0x4b840,100%,0,4,4,0,0,0,4
0x4a018,100%,0,7,7,0,0,0,7
0x4a010,100%,0,7,7,0,0,0,7
0x4dc4c,100%,0,4,4,0,0,0,4
0x4c784,100%,0,3,3,0,0,0,3
0x1c728,100%,0,18,18,0,0,0,18
0x4c6ec,100%,0,4,4,0,0,0,4
0x1cf84,100%,0,18,18,0,0,0,18
0x4dc50,100%,0,4,4,0,0,0,4
0x4c67c,100%,0,4,4,0,0,0,4
0x1cf7c,100%,0,18,18,0,0,0,18
0x11c24,100%,0,4,4,0,0,0,4
0x49998,100%,0,1,1,0,0,0,1
0x4c63c,100%,0,4,4,0,0,0,4
0x1c72c,100%,0,18,18,0,0,0,18
0x4d13c,100%,0,3,3,0,0,0,3
0x1cf6c,100%,0,18,18,0,0,0,18
0x4b924,100%,0,4,4,0,0,0,4
0x80000578,100%,0,1,1,0,0,0,1
0x1cd5c,100%,0,4,4,0,0,0,4
0x4c718,100%,0,4,4,0,0,0,4
0x1cb3c,100%,0,9,9,0,0,0,9
0x12a9c,100%,0,9,9,0,0,0,9
0x4c6b4,100%,0,4,4,0,0,0,4
0x4c694,100%,0,4,4,0,0,0,4
0x109ec,100%,0,9,9,0,0,0,9
0x80000034,100%,0,1,1,0,0,0,1
0x4c48c,100%,0,4,4,0,0,0,4
0x4c708,100%,0,4,4,0,0,0,4
0x4d0e8,100%,0,3,3,3,0,0,0
0x1ce68,100%,0,1,1,0,0,0,1
0x4c6f0,100%,0,4,4,0,0,0,4
0x4b91c,100%,0,4,4,0,0,0,4
0x4d0d0,100%,0,3,3,0,0,0,3
0x1ce24,100%,0,1,1,0,0,0,1
0x4b90c,100%,0,4,4,0,0,0,4
0x4b900,100%,0,4,4,0,0,0,4
0x4c6dc,100%,0,4,4,0,0,0,4
0x4ba34,100%,0,4,4,4,0,0,0
0x11fa8,100%,0,134,134,0,0,0,134
0x11fb0,100%,0,214,214,0,0,0,214
0x4cf64,100%,0,2,2,2,0,0,0
0x4a04c,100%,0,1,1,0,0,0,1
0x4dc88,100%,0,4,4,0,0,0,4
0x4b8ac,100%,0,4,4,4,0,0,0
0x800003e8,100%,0,1,1,0,0,0,1
0x4a000,100%,0,7,7,0,0,0,7
0x4c4b8,100%,0,4,4,0,0,0,4
