Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
0x4de18,100%,0,4,4,0,0,0,4
0x4cb54,100%,0,3,3,0,0,0,3
0x4e374,100%,0,4,4,0,0,0,4
0x1828c,100%,0,2,2,0,0,0,2
0x18998,100%,0,1,1,0,0,0,1
0x4b900,100%,0,4,4,0,0,0,4
0x4e344,100%,0,4,4,0,0,0,4
0x4dc4c,100%,0,4,4,0,0,0,4
0x4a010,100%,0,4,4,0,0,0,4
0x18aac,100%,0,2,2,0,0,0,2
0x4a038,100%,0,2,2,0,0,0,2
0x4cba8,100%,0,1,1,0,0,0,1
0x189a8,100%,0,1,1,0,0,0,1
0x80000034,100%,0,1,1,0,0,0,1
0x189a0,100%,0,1,1,0,0,0,1
0x4ca78,100%,0,1,1,0,0,0,1
0x4c6fc,100%,0,4,4,0,0,0,4
0x17c34,100%,0,12,12,0,0,0,12
0x4b924,100%,0,4,4,0,0,0,4
0x17c04,100%,0,12,12,0,0,0,12
0x18990,100%,0,1,1,0,0,0,1
0x189b0,100%,0,1,1,0,0,0,1
0x4d13c,100%,0,1,1,0,0,0,1
0x4dc88,100%,0,4,4,0,0,0,4
0x4a04c,100%,0,2,2,0,0,0,2
0x4cbac,100%,0,1,1,0,0,0,1
0x4d0c0,100%,0,1,1,0,0,0,1
0x4b90c,100%,0,4,4,0,0,0,4
0x4a044,100%,0,2,2,0,0,0,2
0x4d0ac,100%,0,1,1,0,0,0,1
0x4c67c,100%,0,4,4,0,0,0,4
0x4c694,100%,0,4,4,0,0,0,4
0x18758,100%,0,680,680,0,0,0,680
0x4c668,100%,0,2,2,0,0,0,2
0x18784,100%,0,678,678,0,0,0,678
0x4de0c,100%,0,4,4,0,0,0,4
0x4c63c,100%,0,4,4,0,0,0,4
0x4b7e8,100%,0,4,4,0,0,0,4
0x4b7cc,100%,0,4,4,0,0,0,4
0x4c48c,100%,0,4,4,0,0,0,4
0x4dc7c,100%,0,4,4,0,0,0,4
0x4dc64,100%,0,4,4,0,0,0,4
0x4b840,100%,0,4,4,0,0,0,4
0x4c6dc,100%,0,4,4,0,0,0,4
0x4dc50,100%,0,4,4,0,0,0,4
0x80000578,100%,0,1,1,0,0,0,1
0x4b7d8,100%,0,4,4,0,0,0,4
0x4cbcc,100%,0,1,1,0,0,0,1
0x18980,100%,0,2,2,0,0,0,2
0x4ba2c,100%,0,4,4,0,0,0,4
0x4c4b0,100%,0,4,4,0,0,0,4
0x1821c,100%,0,2,2,0,0,0,2
0x4b938,100%,0,4,4,0,0,0,4
0x4c784,100%,0,1,1,0,0,0,1
0x4b91c,100%,0,4,4,0,0,0,4
