Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
0x1b3bc,99.9637%,27,74409,74436,0,0,27,74409
0x4dc50,99.9407%,26,43854,43880,0,0,26,43854
0x4ddac,99.9407%,26,43854,43880,21920,20,6,21934
0x4cbcc,99.7939%,22,10652,10674,9479,9,13,1173
0x4e374,99.8997%,22,21916,21938,0,0,22,21916
0x1b198,99.8995%,17,16905,16922,0,0,17,16905
0x1b5bc,99.8602%,17,12139,12156,0,0,17,12139
0x1b420,99.9785%,16,74420,74436,74420,16,0,0
0x1b02c,99.9541%,15,32671,32686,0,0,15,32671
0x1b060,99.9539%,15,32558,32573,32558,15,0,0
0x4e344,99.9362%,14,21924,21938,0,0,14,21924
0x4b950,99.9362%,14,21924,21938,0,0,14,21924
0x4b974,99.9362%,14,21924,21938,21924,14,0,0
0x1b170,99.8724%,14,10956,10970,0,0,14,10956
0x4b968,99.9407%,13,21925,21938,0,0,13,21925
0x1b090,99.9602%,13,32673,32686,32673,13,0,0
0x1b3b4,99.9518%,12,24861,24873,0,0,12,24861
0x4dc4c,99.9727%,12,43868,43880,0,0,12,43868
0x1b364,99.854%,12,8207,8219,0,0,12,8207
0x1b1e8,99.9745%,11,43145,43156,0,0,11,43145
0x4dc88,99.9772%,10,43870,43880,43870,10,0,0
0x4b91c,99.9544%,10,21928,21938,0,0,10,21928
0x4dc7c,99.9772%,10,43870,43880,0,0,10,43870
0x4b924,99.9544%,10,21928,21938,0,0,10,21928
0x4b900,99.9544%,10,21928,21938,0,0,10,21928
0x17024,99.8999%,9,8980,8989,8980,3,6,0
0x4ce54,99.9625%,8,21339,21347,0,0,8,21339
0x4b90c,99.9635%,8,21930,21938,0,0,8,21930
0x4c6dc,99.9625%,8,21339,21347,0,0,8,21339
0x4e380,99.9635%,8,21930,21938,0,0,8,21930
0x4c808,99.9635%,8,21932,21940,21932,8,0,0
0x4c4b8,99.9635%,8,21932,21940,0,0,8,21932
0x4c718,99.9625%,8,21339,21347,0,0,8,21339
0x49998,99.9615%,8,20746,20754,0,0,8,20746
0x4c710,99.9625%,8,21339,21347,0,0,8,21339
0x4c724,99.9625%,8,21339,21347,21339,8,0,0
0x4cba8,99.4098%,7,1179,1186,588,5,2,591
0x4c6e4,99.9672%,7,21340,21347,0,0,7,21340
0x4de0c,99.9681%,7,21933,21940,0,0,7,21933
0x4c4c4,99.9727%,6,21934,21940,0,0,6,21934
0x4b938,99.9727%,6,21932,21938,0,0,6,21932
0x4ce68,98.9882%,6,587,593,293,4,2,294
0x4dc64,99.9863%,6,43874,43880,0,0,6,43874
0x1b2d0,99.8762%,6,4839,4845,0,0,6,4839
0x4c48c,99.9727%,6,21934,21940,0,0,6,21934
0x1b0fc,99.9651%,5,14339,14344,0,0,5,14339
0x4c720,99.9766%,5,21342,21347,0,0,5,21342
0x1b668,99.952%,5,10418,10423,0,0,5,10418
0x1b7c0,99.9215%,5,6361,6366,0,0,5,6361
0x1b10c,99.9651%,5,14339,14344,0,0,5,14339
0x4a028,99.4376%,5,884,889,294,2,3,590
0x4c6ec,99.9813%,4,21343,21347,0,0,4,21343
0x4c4dc,99.9818%,4,21936,21940,21936,4,0,0
0x1b49c,99.9002%,4,4006,4010,0,0,4,4006
0x4cbd4,99.6627%,4,1182,1186,886,3,1,296
0x4c6f0,99.9813%,4,21343,21347,0,0,4,21343
0x4dc90,99.9863%,3,21937,21940,21937,3,0,0
0x1afec,99.9727%,3,10967,10970,0,0,3,10967
0x1ba64,99.9062%,3,3196,3199,0,0,3,3196
0x4ccd0,99.747%,3,1183,1186,590,3,0,593
0x1d700,99.9727%,3,10967,10970,0,0,3,10967
0x1b85c,99.9377%,3,4812,4815,0,0,3,4812
0x4de20,99.9863%,3,21937,21940,21937,3,0,0
0x1ba54,99.9062%,3,3196,3199,0,0,3,3196
0x4ccdc,99.8314%,2,1184,1186,1184,2,0,0
0x4c708,99.9906%,2,21345,21347,0,0,2,21345
0x1b714,99.9746%,2,7870,7872,0,0,2,7870
0x4cbc0,99.9789%,2,9486,9488,0,0,2,9486
0x4de18,99.9909%,2,21938,21940,0,0,2,21938
0x4cb60,99.6627%,2,591,593,295,2,0,296
0x4d0c0,99.775%,2,887,889,295,1,1,592
0x4d0d0,99.6627%,2,591,593,0,0,2,591
0x16fb8,99.3569%,2,309,311,309,1,1,0
0x4c4b0,99.9909%,2,21938,21940,0,0,2,21938
0x4d13c,99.8875%,1,888,889,0,0,1,888
0x4caf4,99.6622%,1,295,296,295,1,0,0
0x4d1e0,99.6622%,1,295,296,295,1,0,0
0x4a000,99.8875%,1,888,889,0,0,1,888
0x17030,99.3789%,1,160,161,160,1,0,0
0x4a010,99.8875%,1,888,889,0,0,1,888
0x4a018,99.8875%,1,888,889,0,0,1,888
0x4a030,99.8314%,1,592,593,592,1,0,0
0x4ca6c,99.6633%,1,296,297,296,1,0,0
0x80000054,0%,1,0,1,0,1,0,0
0x800003c8,0%,1,0,1,0,1,0,0
0x4ca3c,99.6633%,1,296,297,296,1,0,0
0x4d0e8,99.8314%,1,592,593,0,0,1,592
0x4ce70,99.6622%,1,295,296,295,1,0,0
0x4c6fc,99.9953%,1,21346,21347,0,0,1,21346
0x1b86c,99.9792%,1,4814,4815,0,0,1,4814
0x16fc4,99.3827%,1,161,162,0,0,1,161
0x16f50,99.6774%,1,309,310,0,0,1,309
0x4d0f4,100%,0,593,593,0,0,0,593
0x4cb5c,100%,0,593,593,0,0,0,593
0x4d0ac,100%,0,889,889,0,0,0,889
0x4cb1c,100%,0,297,297,0,0,0,297
0x4cbac,100%,0,593,593,0,0,0,593
0x4cb54,100%,0,296,296,0,0,0,296
0x4ddbc,100%,0,21940,21940,0,0,0,21940
0x80000578,100%,0,1,1,0,0,0,1
0x16fbc,100%,0,1,1,0,0,0,1
0x16dbc,100%,0,10970,10970,0,0,0,10970
0x80000034,100%,0,1,1,0,0,0,1
0x4cb68,100%,0,889,889,0,0,0,889
0x800003e8,100%,0,1,1,0,0,0,1
0x4ca50,100%,0,297,297,0,0,0,297
0x4c694,100%,0,21940,21940,0,0,0,21940
